latitud,longitud,tipo_bosque,especie,altura,DAP,m_st,biomasa,densidad,temperatura,precipitacion
3.65,113.7,TropRF,Alstonia sp.,3.48,0.03,1.34381,1.55501,380.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Dillenia suffruticosa,4.8,0.0304,1.23518,1.46976,450.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Endospermum diadenum,7.3,0.0465,2.78282,3.04998,340.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Endospermum diadenum,2.18,0.02,0.14646,0.19533,340.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Endospermum diadenum,2.85,0.0133,0.11448,0.14294,340.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Endospermum diadenum,1.49,0.0068,0.03862,0.05478,340.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Endospermum diadenum,1.72,0.0053,0.0165,0.02085,340.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,11.6,0.1306,50.6171,53.94994,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,9.0,0.0955,20.6902,22.68266,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,8.6,0.0573,7.92245,8.47309,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,8.0,0.0381,3.49939,3.57909,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,4.8,0.0318,1.38814,1.39901,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,4.2,0.0278,1.29842,1.72227,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,5.4,0.0242,1.16646,1.28601,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,2.3,0.0205,0.31141,0.37662,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,3.5,0.0191,0.41169,0.57471,450.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Glochidion sp.,3.0,0.0147,0.35363,0.43333,450.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga bancana,13.7,0.1282,40.83417,43.04967,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,7.2,0.0508,3.36867,4.3461,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,5.2,0.0347,1.04966,1.1474,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,5.47,0.0307,0.7665,0.81211,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,3.25,0.0237,0.25826,0.32016,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,2.34,0.0175,0.06204,0.09082,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,1.78,0.0158,0.04997,0.09137,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,1.94,0.0158,0.04141,0.07495,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,2.33,0.0155,0.05199,0.07384,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,2.96,0.013,0.10252,0.12207,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,1.39,0.013,0.02708,0.04843,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,1.38,0.0116,0.0204,0.03938,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,1.47,0.0082,0.01086,0.01426,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga beccariana,13.85,0.103,20.28527,21.45818,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga beccariana,8.5,0.0591,4.24746,4.89908,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga beccariana,7.5,0.0446,1.7771,2.13549,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga beccariana,5.2,0.0307,1.70875,1.97591,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga beccariana,1.7,0.01,0.0415,0.06431,290.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga gigantea,20.9,0.2866,304.01931,314.27141,290.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,17.0,0.2043,107.33373,118.19947,290.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga gigantea,21.4,0.2325,178.92803,183.63747,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,22.0,0.2197,170.21914,175.29085,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,18.6,0.1815,93.68651,97.01935,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,12.4,0.121,34.09661,37.5019,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,8.7,0.1051,17.8928,19.95771,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,10.6,0.0955,15.0954,16.21842,290.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga gigantea,10.0,0.0732,10.02841,10.4269,290.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,7.7,0.0596,7.71377,8.49245,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,8.0,0.0593,6.95704,7.73898,290.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga gigantea,6.8,0.0637,4.01137,4.40986,290.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,5.45,0.0462,3.12457,3.77619,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,4.4,0.043,1.78198,2.11431,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,5.04,0.0403,1.65993,1.90429,290.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga gigantea,4.3,0.035,1.21397,1.46756,290.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,4.87,0.0323,1.39141,1.7107,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,2.35,0.0194,0.23922,0.30764,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,2.2,0.0178,0.23922,0.28809,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,1.57,0.0167,0.20505,0.35818,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,2.4,0.013,0.13182,0.17418,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,1.82,0.0087,0.07323,0.10907,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga gigantea,1.64,0.0082,0.02441,0.05699,290.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga hosei,23.0,0.2325,174.17773,180.6985,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,22.0,0.2134,160.34907,165.78304,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,22.0,0.1911,110.73481,113.37934,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,21.9,0.1592,85.98046,88.7699,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,13.2,0.1083,24.38488,25.65281,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,13.3,0.1019,21.5347,22.69395,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,19.1,0.1019,32.30205,33.17149,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,11.8,0.0796,11.87575,12.12934,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,13.3,0.0764,9.28948,9.50684,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,9.1,0.0605,4.53918,4.64786,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hosei,9.5,0.0573,5.85871,5.96739,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hypoleuca,11.2,0.0955,14.93706,16.34989,310.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hypoleuca,10.4,0.0796,11.98132,13.21302,310.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hypoleuca,11.0,0.0701,8.55054,9.20262,310.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Macaranga hypoleuca,3.6,0.0215,0.40747,0.51253,310.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Macaranga hosei,3.26,0.017,0.20261,0.2303,290.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga trachyphylla,7.3,0.0446,4.78449,5.05817,390.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga trachyphylla,6.57,0.0334,1.07407,1.11317,390.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga winkleri,6.26,0.0451,1.53299,1.80993,390.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Macaranga winkleri,3.83,0.0245,1.46431,1.67345,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Mallotus sp.,2.62,0.022,0.44125,0.50827,530.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Mallotus sp.,3.85,0.018,0.32144,0.36636,530.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Mallotus sp.,2.43,0.011,0.10609,0.13181,530.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Mallotus sp.,1.52,0.0035,0.01689,0.01816,530.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Artocarpus elasticus,3.2,0.037,1.9339,2.20669,300.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Artocarpus sp.,5.65,0.0371,2.94881,3.35607,430.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Artocarpus sp.,2.55,0.0167,0.1904,0.23927,430.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Ficus stolonifera,10.7,0.1083,44.96952,46.81707,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,10.0,0.0924,28.39625,30.33074,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,10.0,0.0637,12.24522,12.8973,390.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Ficus stolonifera,7.3,0.0446,4.78449,5.05817,390.0,26.916915893554688,3104.0
3.65,113.7,TropRF,Ficus stolonifera,8.0,0.0316,2.59155,2.67125,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,5.4,0.0246,0.89728,0.93749,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,5.6,0.0218,0.95534,1.00642,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,3.6,0.0217,0.52781,0.59121,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,3.5,0.0173,0.31405,0.33035,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,2.8,0.0128,0.13723,0.1644,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus stolonifera,1.9,0.0092,0.03906,0.04123,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus sp 1.,4.65,0.027,1.58132,1.68855,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus sp 1.,3.66,0.018,0.45075,0.55689,390.0,26.99595832824707,3298.0
3.65,113.7,TropRF,Ficus sp 1.,3.2,0.017,0.41117,0.48797,390.0,26.99595832824707,3298.0
4.233333333,114.0666667,TropRF,Ficus sp 2,5.65,0.0371,2.94881,3.35607,390.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,3.52,0.0178,0.2583,0.3202,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,8.15,0.0854,15.3364,16.4803,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga bancana,5.6,0.0385,1.1753,1.3303,310.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga winkleri,8.9,0.0513,2.7554,2.9864,390.0,26.916915893554688,3104.0
4.233333333,114.0666667,TropRF,Macaranga trachyphylla,4.26,0.0248,0.5126,0.581,390.0,26.916915893554688,3104.0
1.05,110.9166667,TropRF,Santiria apiculata,30.0,0.246,281.68,295.1,660.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Kokoona ovatolanceolata,1.8,0.013,0.35,0.42,350.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Garcinia penangiana,1.5,0.01,0.06,0.14,660.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Dryobalanops beccarii,1.8,0.012,0.08,0.16,560.0,26.453052520751953,3291.0
0.916666667,110.7166667,TropRF,Shorea andulensis,25.0,0.183,117.71,120.4,510.0,26.453052520751953,3291.0
0.916666667,110.7166667,TropRF,Shorea stenoptera,2.8,0.023,0.49,0.8,270.0,26.453052520751953,3291.0
0.916666667,110.7166667,TropRF,Shorea parvifolia,2.5,0.014,0.21,0.33,210.0,26.453052520751953,3291.0
0.916666667,110.7166667,TropRF,Shorea parvifolia,30.0,0.278,256.7,262.62,210.0,26.453052520751953,3291.0
1.05,110.9166667,TropRF,Macaranga costulata,15.0,0.095,21.03,21.18,300.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Macaranga trachyphylla,13.0,0.12,31.2,33.67,300.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Endospermum diadenum,35.0,0.293,221.91,237.81,340.0,26.453052520751953,3291.0
1.05,110.9166667,TropRF,Litsea castanea,25.0,0.203,103.48,114.66,510.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Litsea cauliflora,30.0,0.273,355.03,372.52,450.0,26.453052520751953,3291.0
1.05,110.9166667,TropRF,Aglaia odoratissima,6.0,0.052,5.68,5.83,660.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Aglaia grandis,9.0,0.064,8.8,9.44,660.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Walsura pinnata,12.0,0.103,31.93,35.98,620.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Xylocarpus sp.,40.0,0.441,1035.74,1087.54,760.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Ficus sp.,4.1,0.022,1.0,1.4,390.0,26.453052520751953,3291.0
1.05,110.9166667,TropRF,Endocomia rufirachis,3.5,0.035,2.84,3.37,340.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Xanthophyllum stipitatum,35.0,0.309,426.34,442.61,720.0,26.453052520751953,3291.0
1.05,110.9166667,TropRF,Adina sp.,20.0,0.163,104.21,114.97,900.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Arytera littoralis,3.5,0.031,0.26,0.3,700.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Adinandra dumosa,15.0,0.116,40.14,41.71,610.0,26.002239227294922,3387.0
1.05,110.9166667,TropRF,Adinandra dumosa,16.0,0.147,74.06,77.34,610.0,26.002239227294922,3387.0
0.916666667,110.7166667,TropRF,Trema sp.,8.5,0.043,7.8,9.0,320.0,26.453052520751953,3291.0
0.916666667,110.7166667,TropRF,Trema sp.,9.8,0.09,15.0,16.8,320.0,26.453052520751953,3291.0
35.0,-83.0,TempF,Acer rubrum,10.32,0.063,10.594,11.00385344,651.3528633,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,13.85,0.104,33.308,34.96011988,535.3757194,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,16.5,0.129,66.989,69.48060641,533.8389813,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,17.88,0.134,63.066,65.6355826,541.4008659,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,18.8,0.146,79.758,83.11350565,564.7269642,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,14.52,0.151,84.216,86.94541797,523.4269284,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,19.6,0.21,184.411,193.170265,541.8189132,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,26.34,0.265,417.576,425.3949114,491.2127244,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,27.0,0.369,926.978,948.0843638,472.8912678,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,33.55,0.451,1640.897,1653.644501,496.276539,15.150447845458984,1523.0
35.0,-83.0,TempF,Acer rubrum,29.0,0.524,2364.587,2386.940395,498.9878441,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,13.3,0.078,14.778,14.97422543,481.4933587,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,16.95,0.116,56.344,56.88753732,555.1369349,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,19.9,0.13,57.089,57.90132649,513.0518231,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,18.79,0.158,80.039,80.68820102,497.6227581,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,23.22,0.18,183.662,185.6398179,546.3588738,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,21.7,0.221,211.102,214.3995542,545.4350445,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,25.71,0.292,562.122,566.6502421,552.4415698,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,27.0,0.319,740.729,747.3128895,458.0880623,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,23.9,0.362,863.84,873.2889107,372.9995025,15.150447845458984,1523.0
35.0,-83.0,TempF,Betula lenta,28.2,0.396,1501.431,1520.024644,558.8990687,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,9.7,0.082,16.032,16.78788582,592.1592971,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,14.65,0.127,47.444,48.98947132,584.479472,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,18.6,0.159,82.255,82.90592918,549.0063601,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,23.6,0.198,195.215,196.7926211,543.6966841,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,24.2,0.211,214.82,216.7759881,602.7754578,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,21.23,0.233,323.779,327.8891335,680.4059971,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,29.51,0.327,694.59,703.8391486,519.0808312,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,31.61,0.389,1113.22,1145.104436,688.487485,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,26.6,0.466,1782.417,1812.946517,585.4017131,15.150447845458984,1523.0
35.0,-83.0,TempF,Carya ovata,28.9,0.523,2685.706,2709.714119,574.7154467,15.150447845458984,1523.0
35.0,-83.0,TempF,Cornus florida,5.55,0.0382,1.769,1.88803574,537.7156903,15.150447845458984,1523.0
35.0,-83.0,TempF,Cornus florida,7.0,0.068,8.682,9.260290689,517.1677733,15.150447845458984,1523.0
35.0,-83.0,TempF,Cornus florida,10.0,0.102,25.985,26.73682133,481.6742725,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,14.1,0.102,26.46,27.21328671,351.2432934,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,18.3,0.17,84.015,86.3311763,388.4150869,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,23.15,0.201,145.798,147.097328,443.5771088,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,30.4,0.262,328.95,332.7489808,355.2937206,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,29.13,0.292,499.257,505.3947987,406.9184206,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,30.11,0.303,537.607,540.9079506,380.7110562,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,30.55,0.344,662.64,673.2111811,316.1541351,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,34.34,0.41,875.962,892.436467,350.6251982,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,34.95,0.474,1444.522,1456.053886,322.1685722,15.150447845458984,1523.0
35.0,-83.0,TempF,Liriodendron tulipifera,39.69,0.558,2239.675,2256.334134,385.0302013,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,5.1,0.043,1.91,2.106540582,380.2483768,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,16.35,0.116,44.715,45.49043505,522.8053336,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,14.25,0.138,56.547,57.94513851,489.3709879,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,19.64,0.193,124.365,126.2533125,385.3371318,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,19.1,0.202,122.576,124.6608915,452.4207927,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,19.9,0.225,243.585,247.6329157,531.4208212,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,20.5,0.284,341.454,344.7950335,463.704011,15.150447845458984,1523.0
35.0,-83.0,TempF,Oxydendrum arboreum,17.2,0.346,411.29,415.656237,262.887691,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,7.8,0.07,9.235,9.970280734,434.036119,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,11.5,0.126,39.313,41.31308581,611.3914896,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,15.0,0.169,81.322,83.24918997,574.8036369,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,16.4,0.227,131.455,133.1407474,458.3491045,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,19.6,0.279,386.766,403.268358,592.1165604,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,18.1,0.292,276.496,281.6631175,442.015521,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,25.55,0.324,559.437,573.7730763,514.7032643,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,21.8,0.413,796.449,805.6619236,482.749122,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,26.2,0.449,1404.758,1448.538997,499.2490074,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus alba,31.9,0.63,2727.398,2739.709469,503.7048425,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus coccinea,13.5,0.15,69.134,74.85493974,437.0074443,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus coccinea,18.9,0.239,256.775,264.0741754,482.132446,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus coccinea,22.35,0.286,412.666,421.0776592,437.3120211,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus coccinea,22.29,0.34,662.075,672.1154229,443.4426893,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus coccinea,26.14,0.433,1322.619,1338.885058,456.925046,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus michauxii,12.3,0.106,25.526,26.61936076,414.0191927,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus michauxii,14.39,0.15,63.996,65.04022044,473.8581951,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus michauxii,14.3,0.185,96.065,100.6039347,411.8253899,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus michauxii,20.3,0.208,156.377,159.0387254,614.6892203,15.150447845458984,1523.0
35.0,-83.0,TempF,Quercus michauxii,20.53,0.247,355.685,361.0611411,611.8667044,15.150447845458984,1523.0
